frame	label	score	png_path
37929	good	-0.99185362	good/good_frame_00037929.png
37995	good	-1.11925083	good/good_frame_00037995.png
38061	good	-1.04439926	good/good_frame_00038061.png
38128	good	-0.65043269	good/good_frame_00038128.png
38194	good	-0.64494538	good/good_frame_00038194.png
38260	good	-0.84303986	good/good_frame_00038260.png
38326	good	-0.67180366	good/good_frame_00038326.png
38392	good	-1.04231851	good/good_frame_00038392.png
38458	good	-0.76328552	good/good_frame_00038458.png
38524	good	-1.12473937	good/good_frame_00038524.png
38590	good	-0.97684251	good/good_frame_00038590.png
38656	good	-0.86357421	good/good_frame_00038656.png
38722	good	0.29572508	good/good_frame_00038722.png
38788	good	2.65780316	good/good_frame_00038788.png
38854	good	2.35746297	good/good_frame_00038854.png
38920	good	2.27946090	good/good_frame_00038920.png
38986	good	2.59764472	good/good_frame_00038986.png
39053	good	2.32680197	good/good_frame_00039053.png
39119	good	1.84973786	good/good_frame_00039119.png
39185	good	2.56125571	good/good_frame_00039185.png
39251	good	2.55896949	good/good_frame_00039251.png
39317	good	2.10911271	good/good_frame_00039317.png
39383	good	1.53823670	good/good_frame_00039383.png
39449	good	2.75702062	good/good_frame_00039449.png
39515	good	0.23242274	good/good_frame_00039515.png
39581	good	0.74632283	good/good_frame_00039581.png
39647	good	1.49050444	good/good_frame_00039647.png
39713	good	0.78443891	good/good_frame_00039713.png
39779	good	1.15685302	good/good_frame_00039779.png
39845	good	0.07643727	good/good_frame_00039845.png
39911	good	1.12334548	good/good_frame_00039911.png
39977	good	0.74111526	good/good_frame_00039977.png
40044	good	0.34131873	good/good_frame_00040044.png
40110	good	0.56880021	good/good_frame_00040110.png
40176	good	0.59471230	good/good_frame_00040176.png
40242	good	1.39572518	good/good_frame_00040242.png
40308	good	1.04056973	good/good_frame_00040308.png
40374	good	0.26362805	good/good_frame_00040374.png
40405	bad	84.18902989	bad/bad_frame_00040405.png
40441	good	0.78044131	good/good_frame_00040441.png
40507	good	-0.68226425	good/good_frame_00040507.png
40573	good	-0.40238163	good/good_frame_00040573.png
40639	good	-0.55144477	good/good_frame_00040639.png
40664	bad	127.53235512	bad/bad_frame_00040664.png
40706	good	-0.20078647	good/good_frame_00040706.png
40772	good	-0.60539333	good/good_frame_00040772.png
40838	good	-0.80862805	good/good_frame_00040838.png
40904	good	-1.21676792	good/good_frame_00040904.png
40971	good	-0.76028207	good/good_frame_00040971.png
41037	good	-0.82230244	good/good_frame_00041037.png
41103	good	0.00937703	good/good_frame_00041103.png
41169	good	-0.35279505	good/good_frame_00041169.png
41235	good	-0.21949604	good/good_frame_00041235.png
41301	good	-0.72094626	good/good_frame_00041301.png
41367	good	-0.56554354	good/good_frame_00041367.png
41433	good	-0.62845986	good/good_frame_00041433.png
41499	good	-0.58578616	good/good_frame_00041499.png
41546	bad	108.95479494	bad/bad_frame_00041546.png
41566	good	-0.62356337	good/good_frame_00041566.png
41632	good	-0.17791537	good/good_frame_00041632.png
41698	good	-0.90994036	good/good_frame_00041698.png
41764	good	-0.91843067	good/good_frame_00041764.png
41830	good	-0.96199785	good/good_frame_00041830.png
41897	good	-0.64548195	good/good_frame_00041897.png
41963	good	-0.80915400	good/good_frame_00041963.png
42029	good	-0.67205119	good/good_frame_00042029.png
42095	good	-0.68102591	good/good_frame_00042095.png
42161	good	-0.76331748	good/good_frame_00042161.png
42227	good	-0.62296191	good/good_frame_00042227.png
42293	good	-0.64833881	good/good_frame_00042293.png
42359	good	-0.59574625	good/good_frame_00042359.png
42425	good	-0.25423579	good/good_frame_00042425.png
42491	good	-0.68609559	good/good_frame_00042491.png
42557	good	-0.82641825	good/good_frame_00042557.png
42623	good	-0.85890063	good/good_frame_00042623.png
42689	good	-0.82119173	good/good_frame_00042689.png
42755	good	-0.18382423	good/good_frame_00042755.png
42822	good	-0.26133492	good/good_frame_00042822.png
42888	good	-0.80590268	good/good_frame_00042888.png
42954	good	-0.50320380	good/good_frame_00042954.png
43020	good	0.13047982	good/good_frame_00043020.png
43086	good	-0.72316878	good/good_frame_00043086.png
43152	good	-0.67675662	good/good_frame_00043152.png
43218	good	-1.04114850	good/good_frame_00043218.png
43284	good	-0.77254538	good/good_frame_00043284.png
43350	good	-0.86189566	good/good_frame_00043350.png
43416	good	-0.71610435	good/good_frame_00043416.png
43422	bad	106.64796107	bad/bad_frame_00043422.png
43483	good	-0.58913152	good/good_frame_00043483.png
43549	good	-0.73219643	good/good_frame_00043549.png
43615	good	-0.37123312	good/good_frame_00043615.png
43681	good	-0.72226199	good/good_frame_00043681.png
43748	good	-0.72251146	good/good_frame_00043748.png
43814	good	-0.60147638	good/good_frame_00043814.png
43880	good	-0.59297445	good/good_frame_00043880.png
43946	good	-0.94138274	good/good_frame_00043946.png
43952	bad	132.14820593	bad/bad_frame_00043952.png
44013	good	-0.78016883	good/good_frame_00044013.png
44079	good	-0.56508013	good/good_frame_00044079.png
44145	good	-0.35864002	good/good_frame_00044145.png
44202	bad	137.04259131	bad/bad_frame_00044202.png
44212	good	-0.05707540	good/good_frame_00044212.png
44278	good	-1.04556447	good/good_frame_00044278.png
44344	good	-0.63429916	good/good_frame_00044344.png
44410	good	-0.43216056	good/good_frame_00044410.png
44476	good	-0.28933352	good/good_frame_00044476.png
44542	good	-0.78180648	good/good_frame_00044542.png
44608	good	-0.51939135	good/good_frame_00044608.png
44675	good	-0.59275843	good/good_frame_00044675.png
44741	good	-0.98827755	good/good_frame_00044741.png
44807	good	-1.09647066	good/good_frame_00044807.png
44873	good	-0.99813841	good/good_frame_00044873.png
44939	good	-0.95708868	good/good_frame_00044939.png
45005	good	-0.54449794	good/good_frame_00045005.png
45071	good	-0.71124316	good/good_frame_00045071.png
45137	good	-0.63890536	good/good_frame_00045137.png
45203	good	-0.23379783	good/good_frame_00045203.png
45269	good	-0.49698257	good/good_frame_00045269.png
45335	good	-1.08490977	good/good_frame_00045335.png
45401	good	-0.91999547	good/good_frame_00045401.png
45467	good	-0.76759194	good/good_frame_00045467.png
45533	good	-0.52411102	good/good_frame_00045533.png
45600	good	-0.62403999	good/good_frame_00045600.png
45666	good	0.05482293	good/good_frame_00045666.png
45732	good	-0.55418737	good/good_frame_00045732.png
45798	good	-0.43413531	good/good_frame_00045798.png
45864	good	-0.32929760	good/good_frame_00045864.png
45930	good	-0.73536176	good/good_frame_00045930.png
45996	good	-0.74937887	good/good_frame_00045996.png
46062	good	-0.89176380	good/good_frame_00046062.png
46128	good	-0.37334690	good/good_frame_00046128.png
46194	good	-0.88786768	good/good_frame_00046194.png
46260	good	-0.62161314	good/good_frame_00046260.png
46326	good	-0.62958343	good/good_frame_00046326.png
46392	good	-0.94247938	good/good_frame_00046392.png
46458	good	-0.81888483	good/good_frame_00046458.png
46525	good	-0.24822704	good/good_frame_00046525.png
46591	good	-0.67465816	good/good_frame_00046591.png
46657	good	-0.65568567	good/good_frame_00046657.png
46723	good	-1.04385874	good/good_frame_00046723.png
46789	good	-0.29686032	good/good_frame_00046789.png
46855	good	-0.37079416	good/good_frame_00046855.png
46921	good	1.92934582	good/good_frame_00046921.png
46987	good	-1.15575108	good/good_frame_00046987.png
47053	good	-0.72849941	good/good_frame_00047053.png
47119	good	-0.24750090	good/good_frame_00047119.png
47151	bad	145.04295710	bad/bad_frame_00047151.png
47186	good	-0.44649060	good/good_frame_00047186.png
47252	good	-1.00091792	good/good_frame_00047252.png
47318	good	-0.98778148	good/good_frame_00047318.png
47384	good	-1.59544492	good/good_frame_00047384.png
47451	good	-1.16990890	good/good_frame_00047451.png
47517	good	-0.92808151	good/good_frame_00047517.png
47583	good	-0.58316350	good/good_frame_00047583.png
47649	good	-1.38775747	good/good_frame_00047649.png
47715	good	-0.89691014	good/good_frame_00047715.png
47781	good	-0.91536708	good/good_frame_00047781.png
47847	good	-0.79812361	good/good_frame_00047847.png
47913	good	-0.48220790	good/good_frame_00047913.png
47961	bad	140.30186797	bad/bad_frame_00047961.png
47980	good	-1.26586002	good/good_frame_00047980.png
48046	good	-0.68806449	good/good_frame_00048046.png
48112	good	-1.37298114	good/good_frame_00048112.png
48178	good	-1.31049930	good/good_frame_00048178.png
48244	good	-0.82433861	good/good_frame_00048244.png
48310	good	-1.34238620	good/good_frame_00048310.png
48362	bad	152.40398072	bad/bad_frame_00048362.png
48378	good	3.64985628	good/good_frame_00048378.png
48444	good	-1.29537787	good/good_frame_00048444.png
48510	good	-0.74151175	good/good_frame_00048510.png
48576	good	-0.28497563	good/good_frame_00048576.png
48642	good	-0.92324601	good/good_frame_00048642.png
48708	good	-0.91936126	good/good_frame_00048708.png
48774	good	-0.53544833	good/good_frame_00048774.png
48840	good	-1.16868389	good/good_frame_00048840.png
48906	good	-0.91162383	good/good_frame_00048906.png
48972	good	-0.77244570	good/good_frame_00048972.png
49038	good	-1.22352174	good/good_frame_00049038.png
49104	good	-1.12660607	good/good_frame_00049104.png
49170	good	-1.31576953	good/good_frame_00049170.png
49236	good	-1.61007412	good/good_frame_00049236.png
49303	good	-1.20076178	good/good_frame_00049303.png
49369	good	0.48534613	good/good_frame_00049369.png
49435	good	-0.92290814	good/good_frame_00049435.png
49501	good	0.55240612	good/good_frame_00049501.png
49567	good	-0.72993331	good/good_frame_00049567.png
49591	bad	159.83079963	bad/bad_frame_00049591.png
49634	good	-1.56551799	good/good_frame_00049634.png
49700	good	-0.87595801	good/good_frame_00049700.png
49766	good	-0.97419098	good/good_frame_00049766.png
49832	good	-0.42531420	good/good_frame_00049832.png
49898	good	-0.58352086	good/good_frame_00049898.png
49964	good	-1.13352684	good/good_frame_00049964.png
50030	good	-1.08034419	good/good_frame_00050030.png
50096	good	-1.17562792	good/good_frame_00050096.png
50162	good	-0.57475792	good/good_frame_00050162.png
50229	good	-0.58724034	good/good_frame_00050229.png
50295	good	-0.64405064	good/good_frame_00050295.png
50361	good	-0.70127766	good/good_frame_00050361.png
50427	good	-0.68413769	good/good_frame_00050427.png
50493	good	-0.85327942	good/good_frame_00050493.png
50559	good	-0.74893102	good/good_frame_00050559.png
50625	good	-1.05287962	good/good_frame_00050625.png
50641	bad	104.52152088	bad/bad_frame_00050641.png
50692	good	-1.17682780	good/good_frame_00050692.png
50758	good	-0.05629247	good/good_frame_00050758.png
50824	good	-0.89523446	good/good_frame_00050824.png
50890	good	-0.94453243	good/good_frame_00050890.png
50956	good	-0.77437547	good/good_frame_00050956.png
51022	good	-1.65849762	good/good_frame_00051022.png
51082	bad	129.51705834	bad/bad_frame_00051082.png
51089	good	-0.70609876	good/good_frame_00051089.png
51156	good	-1.16671320	good/good_frame_00051156.png
51222	good	-0.88601104	good/good_frame_00051222.png
51288	good	-1.53936002	good/good_frame_00051288.png
51354	good	-1.06564630	good/good_frame_00051354.png
51420	good	-0.99765899	good/good_frame_00051420.png
51486	good	-0.91421444	good/good_frame_00051486.png
51552	good	-0.53154943	good/good_frame_00051552.png
51618	good	-0.95598557	good/good_frame_00051618.png
51684	good	-1.63199188	good/good_frame_00051684.png
51750	good	-1.50826103	good/good_frame_00051750.png
51816	good	-1.17760759	good/good_frame_00051816.png
51882	good	-1.50867502	good/good_frame_00051882.png
51948	good	-1.47626248	good/good_frame_00051948.png
52014	good	-0.74092264	good/good_frame_00052014.png
52081	good	-0.77851954	good/good_frame_00052081.png
52147	good	-1.03664354	good/good_frame_00052147.png
52213	good	-1.58188607	good/good_frame_00052213.png
52279	good	-1.14694662	good/good_frame_00052279.png
52345	good	-1.60809927	good/good_frame_00052345.png
52411	good	-1.57378016	good/good_frame_00052411.png
52477	good	-1.44089120	good/good_frame_00052477.png
52517	bad	127.65294476	bad/bad_frame_00052517.png
52544	good	-1.74254765	good/good_frame_00052544.png
52610	good	-1.32224686	good/good_frame_00052610.png
52676	good	-1.53505149	good/good_frame_00052676.png
52742	good	-0.83072932	good/good_frame_00052742.png
52808	good	-1.45650136	good/good_frame_00052808.png
52874	good	-1.51148248	good/good_frame_00052874.png
52940	good	-1.30320367	good/good_frame_00052940.png
53006	good	-1.22590658	good/good_frame_00053006.png
53073	good	-0.49040392	good/good_frame_00053073.png
53139	good	-1.41141811	good/good_frame_00053139.png
53205	good	-1.12149147	good/good_frame_00053205.png
53271	good	-1.12183741	good/good_frame_00053271.png
53337	good	-0.99670762	good/good_frame_00053337.png
53403	good	-1.18049558	good/good_frame_00053403.png
53469	good	-1.35472603	good/good_frame_00053469.png
53535	good	-0.69636543	good/good_frame_00053535.png
53601	good	-1.47375066	good/good_frame_00053601.png
53667	good	-1.69312102	good/good_frame_00053667.png
53733	good	-1.65063584	good/good_frame_00053733.png
53799	good	-1.71794237	good/good_frame_00053799.png
53865	good	-1.55016396	good/good_frame_00053865.png
53931	good	-1.69289307	good/good_frame_00053931.png
53998	good	-1.57507587	good/good_frame_00053998.png
54016	bad	117.30759774	bad/bad_frame_00054016.png
54065	good	3.15743016	good/good_frame_00054065.png
54131	good	-1.10705510	good/good_frame_00054131.png
54197	good	-1.51372801	good/good_frame_00054197.png
54237	bad	151.62294634	bad/bad_frame_00054237.png
54264	good	-1.13946153	good/good_frame_00054264.png
54330	good	-1.20789440	good/good_frame_00054330.png
54396	good	-0.76292791	good/good_frame_00054396.png
54433	bad	138.55933038	bad/bad_frame_00054433.png
54463	good	-1.08075600	good/good_frame_00054463.png
54529	good	-0.25094887	good/good_frame_00054529.png
54595	good	-0.56962632	good/good_frame_00054595.png
54661	good	-1.64091869	good/good_frame_00054661.png
54727	good	-0.82598974	good/good_frame_00054727.png
54793	good	-1.71314923	good/good_frame_00054793.png
54859	good	-0.97810818	good/good_frame_00054859.png
54926	good	-1.47499402	good/good_frame_00054926.png
54992	good	-1.82280682	good/good_frame_00054992.png
55058	good	-1.71813358	good/good_frame_00055058.png
55124	good	-1.00075667	good/good_frame_00055124.png
55190	good	-0.19192878	good/good_frame_00055190.png
55256	good	-1.48374317	good/good_frame_00055256.png
55322	good	-0.39715152	good/good_frame_00055322.png
55388	good	-0.93468362	good/good_frame_00055388.png
55454	good	-1.80051245	good/good_frame_00055454.png
55520	good	-1.01825255	good/good_frame_00055520.png
55586	good	-1.58624762	good/good_frame_00055586.png
55652	good	-0.83057714	good/good_frame_00055652.png
55718	good	-1.61760610	good/good_frame_00055718.png
55784	good	-1.60876279	good/good_frame_00055784.png
55851	good	-1.06903191	good/good_frame_00055851.png
55911	bad	140.60485650	bad/bad_frame_00055911.png
55918	good	-1.72833520	good/good_frame_00055918.png
55984	good	-0.43195722	good/good_frame_00055984.png
56050	good	-1.75096611	good/good_frame_00056050.png
56116	good	-1.26474662	good/good_frame_00056116.png
56182	good	-1.49027028	good/good_frame_00056182.png
56248	good	-1.86472269	good/good_frame_00056248.png
56314	good	-1.87153986	good/good_frame_00056314.png
56380	good	-1.79003235	good/good_frame_00056380.png
56446	good	-0.31227766	good/good_frame_00056446.png
56512	good	-1.48446140	good/good_frame_00056512.png
56578	good	-0.13044582	good/good_frame_00056578.png
56638	bad	164.52020868	bad/bad_frame_00056638.png
56645	good	-1.60834563	good/good_frame_00056645.png
56711	good	-1.77580707	good/good_frame_00056711.png
56778	good	-0.69924804	good/good_frame_00056778.png
56844	good	-1.64947729	good/good_frame_00056844.png
56910	good	0.38577746	good/good_frame_00056910.png
56976	good	-1.41790028	good/good_frame_00056976.png
57042	good	-0.80324768	good/good_frame_00057042.png
57108	good	-0.89792737	good/good_frame_00057108.png
57174	good	-1.02963957	good/good_frame_00057174.png
57240	good	-1.09403407	good/good_frame_00057240.png
57306	good	0.82956003	good/good_frame_00057306.png
57372	good	0.66576965	good/good_frame_00057372.png
57438	good	-1.02291304	good/good_frame_00057438.png
57504	good	-1.22967053	good/good_frame_00057504.png
57570	good	1.17380531	good/good_frame_00057570.png
57600	bad	138.35830649	bad/bad_frame_00057600.png
57636	bad	158.64991586	bad/bad_frame_00057636.png
57638	good	-0.59927037	good/good_frame_00057638.png
57705	good	-1.09090659	good/good_frame_00057705.png
57771	good	-1.32158296	good/good_frame_00057771.png
57814	bad	159.75787728	bad/bad_frame_00057814.png
57838	good	-1.25327929	good/good_frame_00057838.png
57844	bad	140.68475768	bad/bad_frame_00057844.png
57856	bad	157.89573425	bad/bad_frame_00057856.png
57906	good	-0.53486123	good/good_frame_00057906.png
57972	good	1.50279061	good/good_frame_00057972.png
58038	good	-0.52423316	good/good_frame_00058038.png
58104	good	-0.99137363	good/good_frame_00058104.png
58170	good	0.22055807	good/good_frame_00058170.png
58236	good	-0.17613618	good/good_frame_00058236.png
58302	good	-0.44353237	good/good_frame_00058302.png
58368	good	-1.25787586	good/good_frame_00058368.png
58420	bad	163.43979201	bad/bad_frame_00058420.png
58435	good	-1.14551721	good/good_frame_00058435.png
58501	good	-0.92794210	good/good_frame_00058501.png
58567	good	-1.09443711	good/good_frame_00058567.png
58634	good	-0.92443071	good/good_frame_00058634.png
58700	good	-1.24494939	good/good_frame_00058700.png
58766	good	-0.75710858	good/good_frame_00058766.png
58832	good	-0.41767475	good/good_frame_00058832.png
58898	good	-1.11203072	good/good_frame_00058898.png
58964	good	-1.12362367	good/good_frame_00058964.png
59030	good	-1.21790116	good/good_frame_00059030.png
59096	good	-1.38683011	good/good_frame_00059096.png
59162	good	-1.09199573	good/good_frame_00059162.png
59228	good	-0.94741250	good/good_frame_00059228.png
59294	good	-0.96308603	good/good_frame_00059294.png
59360	good	-0.92983410	good/good_frame_00059360.png
59426	good	1.75371676	good/good_frame_00059426.png
59492	good	-0.48652092	good/good_frame_00059492.png
59559	good	-0.92215574	good/good_frame_00059559.png
59625	good	-0.78042033	good/good_frame_00059625.png
59691	good	-1.23561522	good/good_frame_00059691.png
59757	good	-0.91706453	good/good_frame_00059757.png
59823	good	-1.11777536	good/good_frame_00059823.png
59829	bad	149.09363042	bad/bad_frame_00059829.png
59890	good	-1.02249124	good/good_frame_00059890.png
59956	good	0.56901917	good/good_frame_00059956.png
60022	good	-0.82905003	good/good_frame_00060022.png
60088	good	-0.68358714	good/good_frame_00060088.png
60154	good	-1.11191922	good/good_frame_00060154.png
60220	good	-0.97376590	good/good_frame_00060220.png
60286	good	-0.74067157	good/good_frame_00060286.png
60352	good	-0.77641417	good/good_frame_00060352.png
60418	good	-0.69414911	good/good_frame_00060418.png
60485	good	0.06944157	good/good_frame_00060485.png
60551	good	-0.64618267	good/good_frame_00060551.png
60617	good	-0.71799124	good/good_frame_00060617.png
60683	good	-0.38251121	good/good_frame_00060683.png
60698	bad	153.36737609	bad/bad_frame_00060698.png
60699	bad	90.06401143	bad/bad_frame_00060699.png
60751	good	-0.62163752	good/good_frame_00060751.png
60817	good	-0.89284274	good/good_frame_00060817.png
60883	good	-0.57110003	good/good_frame_00060883.png
60911	bad	151.21177772	bad/bad_frame_00060911.png
60925	bad	147.26381923	bad/bad_frame_00060925.png
60944	bad	164.87995402	bad/bad_frame_00060944.png
60952	good	-0.88463754	good/good_frame_00060952.png
61018	good	-0.22195709	good/good_frame_00061018.png
61060	bad	150.99578224	bad/bad_frame_00061060.png
61085	good	-0.65392329	good/good_frame_00061085.png
61151	good	-0.89855684	good/good_frame_00061151.png
61217	good	-0.63318320	good/good_frame_00061217.png
61283	good	-0.56616904	good/good_frame_00061283.png
61349	good	-0.67323416	good/good_frame_00061349.png
61416	good	-0.10064791	good/good_frame_00061416.png
61482	good	0.75142523	good/good_frame_00061482.png
61548	good	-0.49523208	good/good_frame_00061548.png
61614	good	-0.47511029	good/good_frame_00061614.png
61680	good	0.05772414	good/good_frame_00061680.png
61746	good	-0.42350538	good/good_frame_00061746.png
61809	bad	159.29848473	bad/bad_frame_00061809.png
61813	good	0.57456962	good/good_frame_00061813.png
61879	good	-1.14795433	good/good_frame_00061879.png
61945	good	-0.88811919	good/good_frame_00061945.png
62011	good	1.14015006	good/good_frame_00062011.png
62077	good	-0.84105247	good/good_frame_00062077.png
62143	good	-0.84004485	good/good_frame_00062143.png
62209	good	0.31625611	good/good_frame_00062209.png
62264	bad	151.73166964	bad/bad_frame_00062264.png
62276	good	-0.69805985	good/good_frame_00062276.png
62343	good	-0.55098773	good/good_frame_00062343.png
62409	good	-0.05539801	good/good_frame_00062409.png
62475	good	-0.43489344	good/good_frame_00062475.png
62497	bad	159.92460376	bad/bad_frame_00062497.png
62542	good	-0.58690515	good/good_frame_00062542.png
62608	good	-0.87332916	good/good_frame_00062608.png
62673	bad	152.98292809	bad/bad_frame_00062673.png
62675	good	0.25902928	good/good_frame_00062675.png
62741	good	-0.79444013	good/good_frame_00062741.png
62807	good	0.20394470	good/good_frame_00062807.png
62873	good	-1.11080617	good/good_frame_00062873.png
62939	good	-0.72902652	good/good_frame_00062939.png
63005	good	-0.80047716	good/good_frame_00063005.png
63071	good	-1.06102449	good/good_frame_00063071.png
63137	good	-0.91839399	good/good_frame_00063137.png
63203	good	-0.60564927	good/good_frame_00063203.png
63270	good	-0.96137522	good/good_frame_00063270.png
63335	bad	106.50006950	bad/bad_frame_00063335.png
63337	good	-0.69562107	good/good_frame_00063337.png
63403	good	-0.81229479	good/good_frame_00063403.png
63469	good	-0.74051983	good/good_frame_00063469.png
63535	good	-0.43554143	good/good_frame_00063535.png
63601	good	-0.71943614	good/good_frame_00063601.png
63667	good	-0.82147642	good/good_frame_00063667.png
63733	good	-1.12230384	good/good_frame_00063733.png
63799	good	0.04630360	good/good_frame_00063799.png
63865	good	6.76745755	good/good_frame_00063865.png
63931	good	0.40577105	good/good_frame_00063931.png
63997	good	-0.51158498	good/good_frame_00063997.png
64063	good	-0.28122991	good/good_frame_00064063.png
64129	good	0.14601779	good/good_frame_00064129.png
64196	good	-0.43952908	good/good_frame_00064196.png
64262	good	-0.44658773	good/good_frame_00064262.png
64328	good	-0.35156311	good/good_frame_00064328.png
64394	good	-0.19340215	good/good_frame_00064394.png
64460	good	-0.12702117	good/good_frame_00064460.png
64526	good	-0.63681054	good/good_frame_00064526.png
64592	good	-0.40824698	good/good_frame_00064592.png
64658	good	-0.78717570	good/good_frame_00064658.png
64724	good	-1.84677788	good/good_frame_00064724.png
64790	good	-1.60729024	good/good_frame_00064790.png
64856	good	-1.71072179	good/good_frame_00064856.png
64922	good	-1.64849121	good/good_frame_00064922.png
64988	good	-1.76216019	good/good_frame_00064988.png
65054	good	-1.82379429	good/good_frame_00065054.png
65121	good	2.02270992	good/good_frame_00065121.png
65187	good	-1.70397286	good/good_frame_00065187.png
65253	good	-1.31234209	good/good_frame_00065253.png
65319	good	-1.46075453	good/good_frame_00065319.png
65385	good	-1.17781473	good/good_frame_00065385.png
65451	good	-1.30957980	good/good_frame_00065451.png
65517	good	-1.77608470	good/good_frame_00065517.png
65583	good	-1.81258665	good/good_frame_00065583.png
65649	good	6.38355738	good/good_frame_00065649.png
65715	good	5.96263949	good/good_frame_00065715.png
65781	good	18.16280012	good/good_frame_00065781.png
65847	good	13.60824663	good/good_frame_00065847.png
65913	good	10.45209554	good/good_frame_00065913.png
65979	good	7.46347920	good/good_frame_00065979.png
66046	good	16.15884049	good/good_frame_00066046.png
